"shapeid","x","y","field_1","field_2","field_3"
"2011","77.508441","13.000941","13.000941","77.508441","Maruthi_Markandayanagara"
"2012","77.4707274302327","13.0001609274209","13.0001609274209","77.4707274302327","Kachohalli"
"2013","77.486306","12.985671","12.985671","77.486306","East_West_College_Cross"
"2014","77.499312","12.989418","12.989418","77.499312","Janapriya_Enclave"
"2015","77.4599192385","13.0109583959","13.0109583959","77.4599192385","Bylakonenahalli"
"2016","77.4676410511072","13.0216765859596","13.0216765859596","77.4676410511072","Gangondanahalli"
"2017","77.459711954","13.0488847475","13.0488847475","77.459711954","Dombarahatti_Dongadipura_Cross"
"2018","77.41726002","13.0839535","13.0839535","77.41726002","Ashrama_Binnamangala"
"2019","77.41254541","13.08730645","13.08730645","77.41254541","Binnamangala_Nelamangala"
"2020","77.47794","12.99459","12.99459","77.47794","G_Hosahalli"
"2021","77.47542","12.9882","12.9882","77.47542","Jn_of_G_Hosahalli"
"2022","77.3301183591723","12.9200579661843","12.9200579661843","77.3301183591723","Chikkamaskal"
"2023","77.3236764930473","12.9188928436297","12.9188928436297","77.3236764930473","Bairegowdana_Palya_Cross"
"2024","77.31849061609","12.92722209258","12.92722209258","77.31849061609","Guddaiahnapalya"
"2025","77.3096211534","12.9473664891","12.9473664891","77.3096211534","Adikamaranahalli"
"2026","77.3126902382956","12.9549788520105","12.9549788520105","77.3126902382956","Varadenhalli_Hand_Post"
"2027","77.38859687","12.9676837195","12.9676837195","77.38859687","Bychakuppe_Gate"
"2028","77.3999410216","12.9659313988","12.9659313988","77.3999410216","Tavare_Kere_Magadi_Road"
"2029","77.407771","12.969532","12.969532","77.407771","Sub_Register_Office"
"2030","77.237412","12.951186","12.951186","77.237412","Hospete_Gate"
"2031","77.241809","12.951125","12.951125","77.241809","Ranganathapura"
"2032","77.2712349778949","12.9475142386833","12.9475142386833","77.2712349778949","Maralagondalu"
"2033","77.3354258888618","12.952506353238","12.952506353238","77.3354258888618","TGHalli"
"2034","77.2067405004","12.876178734","12.876178734","77.2067405004","Helige_Halli_Colony"
"2035","77.19202","12.880314","12.880314","77.19202","Heligehalli_Gollarahatti"
"2036","77.192428","12.890274","12.890274","77.192428","Heligehalli"
"2037","77.193455","12.895714","12.895714","77.193455","Baalenahalli_Magadi"
"2038","77.204759828385","12.9131758587514","12.9131758587514","77.204759828385","Managalu"
"2039","77.2154772727197","12.9332142866909","12.9332142866909","77.2154772727197","Hoduvagera_Gate"
"2040","77.3885757918385","12.9676495595682","12.9676495595682","77.3885757918385","Byachaguppe_Gate"
"2041","77.4146594367153","12.9708739683978","12.9708739683978","77.4146594367153","Channadasi_palya"
"2042","77.4393833116162","12.9816525881048","12.9816525881048","77.4393833116162","Hamsa_form"
"2043","77.2974421270867","12.9155934501392","12.9155934501392","77.2974421270867","Savanadurga"
"2044","77.2812090737445","12.9037628199591","12.9037628199591","77.2812090737445","Nayakanapalya"
"2045","77.4667731192982","12.9807994900915","12.9807994900915","77.4667731192982","Yale_Kodigehalli_Colony"
"2046","77.4641","12.97733","12.97733","77.4641","Yale_Kodigehalli"
"2047","77.4590374622","12.9662465584","12.9662465584","77.4590374622","Kannalli"
"2048","77.4539070377558","12.9631242931278","12.9631242931278","77.4539070377558","Hoshalli"
"2049","77.4506845605","12.9540113267","12.9540113267","77.4506845605","Kenchanapura"
"2050","77.464486","12.972057","12.972057","77.464486","Chikka_Kodigehalli"
"2051","77.464387","12.980806","12.980806","77.464387","Laxmaiah_Badavane"
"2052","77.469636","12.989998","12.989998","77.469636","Laxmaiah_Badavane_Cross"
"2053","77.4943","12.99218","12.99218","77.4943","Madeshwara_Nagara"
"2054","77.47533","12.9748","12.9748","77.47533","Bramha_Devara_Gudda"
"2055","77.47782","12.9787","12.9787","77.47782","Bharathnagar_2nd_Stage"
"2056","77.56224","13.00764","13.00764","77.56224","Chaya_Nursing_Home"
"2057","77.58466","12.99793","12.99793","77.58466","Jn_of_Palace_Road"
"2058","77.4850682582828","12.985467424162","12.985467424162","77.4850682582828","Tunganagara_Cross"
"2059","77.46860038","12.99054276","12.99054276","77.46860038","KACHOHALLI_GATE"
"2060","77.4491795150402","12.9888252122685","12.9888252122685","77.4491795150402","Kadabagere__Gate"
"2061","77.4353733379","12.9797118343","12.9797118343","77.4353733379","Channenahalli_Arch"
"2062","77.43533","12.97483","12.97483","77.43533","Ittige_Factory_Magadi_road"
"2063","77.62090079","13.00635502","13.00635502","77.62090079","Bridge"
"2064","77.4373860147471","12.9602116795093","12.9602116795093","77.4373860147471","Gidada_Palya"
"2065","77.3777661938","12.940035928","12.940035928","77.3777661938","Jodi_Aladamara"
"2066","77.3811576795","12.9471058957","12.9471058957","77.3811576795","Puradapalya"
"2067","77.3893246707","12.9596505873","12.9596505873","77.3893246707","Peddanapalya_School"
"2068","77.3814820324069","12.9339904691044","12.9339904691044","77.3814820324069","Karekal_Palya"
"2069","77.7535881705526","12.7667393810916","12.7667393810916","77.7535881705526","Manchenahalli"
"2070","77.3670369971541","13.0271806740591","13.0271806740591","77.3670369971541","Ajeez_palya"
"2071","77.393921474","13.0185262486","13.0185262486","77.393921474","Baleveerana_Halli"
"2072","77.44956373","12.98907484","12.98907484","77.44956373","Kadabagere_Gate"
"2073","77.362115859513","12.9030119513217","12.9030119513217","77.362115859513","Suliwara"
"2074","77.3672010087066","12.9142754682418","12.9142754682418","77.3672010087066","Kurubara_Palya"
"2075","77.40025","12.93368","12.93368","77.40025","Devastana"
"2076","77.62461","12.75667","12.75667","77.62461","Giddenahalli"
"2077","77.4273339386836","12.9857439745841","12.9857439745841","77.4273339386836","Maimanapalya"
"2078","77.3716326524","12.9325620364","12.9325620364","77.3716326524","Kudu_Siddanapalya"
"2079","77.392886309","12.9833443835","12.9833443835","77.392886309","Gangena_Halli"
"2080","77.40012","12.97263","12.97263","77.40012","Gangenahalli_Cross"
"2081","77.3742439505","12.9855075013","12.9855075013","77.3742439505","Jogerahalli"
"2082","77.3738901253235","12.974623470269","12.974623470269","77.3738901253235","Jogerahalli_Cross"
"2083","77.3739774407239","12.9742116123557","12.9742116123557","77.3739774407239","Karikallu"
"2084","77.39381","13.07285","13.07285","77.39381","Mallapuara_Gate"
"2085","77.3938166113305","13.0644192766327","13.0644192766327","77.3938166113305","Byregowdana_Halli_Colony"
"2086","77.3939","13.05932","13.05932","77.3939","Byregowdana_Halli"
"2087","77.3835167648745","13.0147740490314","13.0147740490314","77.3835167648745","Gayathri_Nagara_Cross"
"2088","77.3872179199528","12.9835920020289","12.9835920020289","77.3872179199528","Hosa_Palya_Gate"
"2089","77.3885755721271","12.9697823873215","12.9697823873215","77.3885755721271","Bychakuppe"
"2090","77.2700377833","12.8696757182","12.8696757182","77.2700377833","Annekarana_Halli"
"2091","77.278888","12.870613","12.870613","77.278888","Athimagere_Village"
"2092","77.328092","12.870083","12.870083","77.328092","Dabbaguli_Gate"
"2093","77.3828181811684","12.9305461471793","12.9305461471793","77.3828181811684","Doddamarana_Halli"
"2094","77.3647934385","12.9304014333","12.9304014333","77.3647934385","Aralimarada_Palya"
"2095","77.3428916904762","12.9625129359551","12.9625129359551","77.3428916904762","T_B_Cross"
"2096","77.3180944193","12.9459258076","12.9459258076","77.3180944193","Kallur"
"2097","77.332314","12.998158","12.998158","77.332314","Kothaganahalli"
"2098","77.320334","12.99463","12.99463","77.320334","Malluru"
"2099","77.315465","12.990125","12.990125","77.315465","Rajanapalya"
"2100","77.3118379736818","13.0049581098798","13.0049581098798","77.3118379736818","Motaganahalli"
"2101","77.313934","12.969947","12.969947","77.313934","Sevanagara_Varadenahalli"
"2102","77.312458","12.960833","12.960833","77.312458","Varadenahalli"
"2103","77.1678776678595","12.9626139322699","12.9626139322699","77.1678776678595","Sripathi_Halli"
"2104","77.17661","12.97021","12.97021","77.17661","Basavapatna"
"2105","77.182286","12.979434","12.979434","77.182286","Kalya"
"2106","77.184105","12.984873","12.984873","77.184105","Kalya_Main_Road"
"2107","77.196617","12.972918","12.972918","77.196617","Chandurayanahalli"
"2108","77.207724","12.964303","12.964303","77.207724","Someshwara_Colony"
"2109","77.2213819738946","12.9579531823383","12.9579531823383","77.2213819738946","Kalya_Gate"
"2110","77.487792","12.974596","12.974596","77.487792","Gidadakonenahalli"
"2111","77.4834723026","13.013688717","13.013688717","77.4834723026","Thigalarapalya_Church"
"2112","77.4874159003918","13.0046617586023","13.0046617586023","77.4874159003918","Vidyamanyanagar"
"2113","77.4883354828","13.0018549785","13.0018549785","77.4883354828","Acharya_College"
"2114","77.48695","12.95583","12.95583","77.48695","Bhavani_Nagara_2nd_Stage"
"2115","77.479346","12.999641","12.999641","77.479346","Lingadeeranahalli"
"2116","77.4885368161","12.9933125619","12.9933125619","77.4885368161","Venkateshwara_Layout"
"2117","77.51026","12.96868","12.96868","77.51026","Nagarabhavi_9th_Block"
"2118","77.510931","12.983149","12.983149","77.510931","Nagarbhavi_BDA_2nd_Block"
"2119","77.497678","12.975567","12.975567","77.497678","Eerannapalya_Sunkadakatte"
"2120","77.49656","12.969993","12.969993","77.49656","D_Group_Employees_Layout_Cross"
"2121","77.4484404128904","13.0198845511317","13.0198845511317","77.4484404128904","Vaddarahalli_BMTC_Training_Centre"
"2122","77.4470469598996","13.0148468528187","13.0148468528187","77.4470469598996","Junction_of_Vaddarahalli"
"2123","77.4422800262","13.0059847422","13.0059847422","77.4422800262","Byandana_Halli"
"2124","77.4423833935986","13.0033044708757","13.0033044708757","77.4423833935986","Byandana_Halli_Colony"
"2125","77.3845723815759","13.0252749749308","13.0252749749308","77.3845723815759","LAKSHMI_TEMPLE"
"2126","77.4115800762757","13.008601369596","13.008601369596","77.4115800762757","BASAVESHWARA_NAGARA"
"2127","77.4139515444486","13.0099608935432","13.0099608935432","77.4139515444486","Kallegoudana_Palya"
"2128","77.4195539561972","13.0089895846623","13.0089895846623","77.4195539561972","KITTANAHALLI"
"2129","77.4214086534501","13.0091470819683","13.0091470819683","77.4214086534501","Kittanahalli_Palya"
"2130","77.4348557259434","13.0081972535008","13.0081972535008","77.4348557259434","Betta_Halli_Gate"
"2131","77.4601837299526","13.0572077681152","13.0572077681152","77.4601837299526","Siddana_Hosahalli"
"2132","77.4599098507","13.0493558943","13.0493558943","77.4599098507","Dombarahalli"
"2133","77.4611888297579","13.0452839899101","13.0452839899101","77.4611888297579","Rajeshwari_Nagara"
"2134","77.4612450041","13.03777311","13.03777311","77.4612450041","Laxmipura"
"2135","77.7811218984","13.1499617826","13.1499617826","77.7811218984","Kammasandra"
"2136","77.4390644117177","13.0299028175027","13.0299028175027","77.4390644117177","Kamadenu_Kshetra"
"2137","77.4431805121945","13.015280241596","13.015280241596","77.4431805121945","Bettahalli_Cross"
"2138","77.4331094697","12.9969205521","12.9969205521","77.4331094697","Kadabagere_"
"2139","77.820128","13.182373","13.182373","77.820128","Bettahalli"
"2140","77.4431395977381","13.01542282933","13.01542282933","77.4431395977381","Jn_of_Vaddarahalli"
"2141","77.428221701526","13.0087320138389","13.0087320138389","77.428221701526","Kittanahalli"
"2142","77.3931003150074","13.0838625448508","13.0838625448508","77.3931003150074","GANESHA_TEMPLE"
"2143","77.3994148763083","13.0746682955465","13.0746682955465","77.3994148763083","Mallapuara_Tavare_kere"
"2144","77.4022880644205","13.0697759121636","13.0697759121636","77.4022880644205","Karekal_Palya_Cross"
"2145","77.4214939121","13.0493187625","13.0493187625","77.4214939121","Shivanapura"
"2146","77.4040664267","13.0656813271","13.0656813271","77.4040664267","Papaiahnapalya"
"2147","77.4063473022206","13.0604692580796","13.0604692580796","77.4063473022206","Hullegowdanahalli"
"2148","77.4115584090803","13.0516389215645","13.0516389215645","77.4115584090803","Kenganahalli"
"2149","77.4260149013583","13.0372035119454","13.0372035119454","77.4260149013583","Harti_palya"
"2150","77.4218795752702","13.033374477781","13.033374477781","77.4218795752702","Averehalli_Cross"
"2151","77.423926137494","13.026687054447","13.026687054447","77.423926137494","Ravuthanahalli"
"2152","77.4219371569642","13.0199137827078","13.0199137827078","77.4219371569642","Chamundi_Nagara_Magadi_Road"
"2153","77.4204259242958","13.0145967553199","13.0145967553199","77.4204259242958","Devananjayyana_Palya"
"2154","77.439022","13.029914","13.029914","77.439022","Kammasandra_Colony"
"2155","77.4476337641933","13.0256777297195","13.0256777297195","77.4476337641933","Kamadhenu_Kshethra"
"2156","77.4546963908","13.0256367847","13.0256367847","77.4546963908","Ganesha_Circle"
"2157","77.4564922135","13.0160521623","13.0160521623","77.4564922135","KG_Lakkenahalli"
"2158","77.4589317474227","13.0237058990783","13.0237058990783","77.4589317474227","Jyothinagar"
"2159","77.464480687963","13.0290591820769","13.0290591820769","77.464480687963","Gangondanahalli_Cross"
"2160","77.4709336786733","13.0243982976933","13.0243982976933","77.4709336786733","Gangondanahalli_Colony"
"2161","77.4836860839008","13.0293636453365","13.0293636453365","77.4836860839008","Thippenahalli_Cross"
"2162","77.4937645370251","13.0277152560054","13.0277152560054","77.4937645370251","Indiranagar_Tumkur_Road"
"2163","77.5059616193","13.0163185392","13.0163185392","77.5059616193","Peenya_2nd_stage_14th_Cross"
"2164","77.5055348989669","13.0079324555196","13.0079324555196","77.5055348989669","Dairy_Hegganahalli"
"2165","77.5050712454059","13.00540548804","13.00540548804","77.5050712454059","Hegganahalli"
"2166","77.5039556699754","12.999754394348","12.999754394348","77.5039556699754","Hegganahalli_Cross"
"2167","77.5024757034255","12.9960294098096","12.9960294098096","77.5024757034255","Neelagiri_Thopu"
"2168","77.49965","12.99359","12.99359","77.49965","Vigneshwara_Nagara"
"2169","77.5045882047209","12.9920521753105","12.9920521753105","77.5045882047209","Aralimara_Sunkadakatte"
"2170","77.576973","12.959234","12.959234","77.576973","KR_Market"
"2171","77.5024000363525","13.0804893022539","13.0804893022539","77.5024000363525","Chikka_Banawara_Sante_Beedi"
"2172","77.4793071768592","13.1054102659","13.1054102659","77.4793071768592","Tharabana_Halli_Choultry"
"2173","77.4802","12.98179","12.98179","77.4802","Bharath_Nagara_Ist_Phase"
"2174","77.5379161091106","13.0497028957339","13.0497028957339","77.5379161091106","HMT_Shopping_Complex"
"2175","77.5415766781096","13.0507095964794","13.0507095964794","77.5415766781096","HMT_Post_Office"
"2176","77.5596764668684","13.0816901966023","13.0816901966023","77.5596764668684","Durgaparmeshwari_Temple"
"2177","77.505047","13.004567","13.004567","77.505047","Hagganahalli"
"2178","77.5100958401033","13.004076193988","13.004076193988","77.5100958401033","Karim_Sab_Layout"
"2179","77.49922","12.98906","12.98906","77.49922","Hoysala_Nagara_Sunkadakatte"
"2180","77.4884","13.06393","13.06393","77.4884","Sheshadri_Nagara"
"2181","77.4926750455","13.0655279383","13.0655279383","77.4926750455","Meenakshi_Layout"
"2182","77.4893225357","13.0786091555","13.0786091555","77.4893225357","Thammenahalli"
"2183","77.5031523407","13.0666550528","13.0666550528","77.5031523407","SAPTHAGIRI_COLLEGE"
"2184","77.500112","13.067346","13.067346","77.500112","Kirloskar_Badavane"
"2185","77.5253639095934","13.0503069655162","13.0503069655162","77.5253639095934","Shetty_halli__cross"
"2186","77.5173457342089","13.0648695201212","13.0648695201212","77.5173457342089","Shettty_Halli"
"2187","77.4523172583458","13.073254897527","13.073254897527","77.4523172583458","NISARGA_LAYOUT"
"2188","77.4505676461579","13.0804444562644","13.0804444562644","77.4505676461579","BISCUIT_FACTORY"
"2189","77.4478397594646","13.0845294809245","13.0845294809245","77.4478397594646","Manthri_Layout"
"2190","77.4453711789825","13.0920011027786","13.0920011027786","77.4453711789825","Nagaroor_Cross"
"2191","77.4448599084294","13.0994556232704","13.0994556232704","77.4448599084294","Vaderahalli"
"2192","77.4439745596798","13.1043972394097","13.1043972394097","77.4439745596798","Kanva_Gate"
"2193","77.4438001538481","13.1102445857938","13.1102445857938","77.4438001538481","Mathahalli_Cross"
"2194","77.4289649928727","13.1027745538472","13.1027745538472","77.4289649928727","Pillahalli"
"2195","77.4622525904728","13.1412857305123","13.1412857305123","77.4622525904728","Guddadahalli_Hesaraghatta_Road"
"2196","77.453340115","13.1382493302","13.1382493302","77.453340115","Thotagere_Temple"
"2197","77.4491446639292","13.1585105808672","13.1585105808672","77.4491446639292","Chikka_Kukkanahalli"
"2198","77.8124018044424","13.0181002050024","13.0181002050024","77.8124018044424","Kodihalli_Hesarugatta"
"2199","77.4569113034099","13.2021496886674","13.2021496886674","77.4569113034099","Madhure"
"2200","77.4397072426943","13.2065173063902","13.2065173063902","77.4397072426943","Kanasawadi_Mudhure_Temple"
"2201","77.500982709605","13.0606851347828","13.0606851347828","77.500982709605","MEI_Layout"
"2202","77.5038461230795","13.0709216686758","13.0709216686758","77.5038461230795","Sapthagiri_Hospital"
"2203","77.505024","13.076329","13.076329","77.505024","Medarahalli"
"2204","77.60021","13.19257","13.19257","77.60021","Kuduregere"
"2205","77.4839722581448","13.0834649131773","13.0834649131773","77.4839722581448","Acharya_College_Chikkabanavara"
"2206","77.496309","13.080837","13.080837","77.496309","Raghavendra_Badavane"
"2207","77.499116","13.06592","13.06592","77.499116","Saiyadribalaga_Layout"
"2208","77.518198","13.043735","13.043735","77.518198","Munikondappa_Badavane"
"2209","77.5103295621451","13.0891645565476","13.0891645565476","77.5103295621451","Ghanigara_Halli"
"2210","77.4864196237873","13.084308041644","13.084308041644","77.4864196237873","ACHARYA_COLLEGE_CROSS"
"2211","77.5156185696084","13.0794625277432","13.0794625277432","77.5156185696084","Kere_Guddadahalli"
"2212","77.521103190837","13.0874142578907","13.0874142578907","77.521103190837","Somashettihalli"
"2213","77.5641729238811","13.1728646729818","13.1728646729818","77.5641729238811","Rajanukunte"
"2214","77.5696262524287","13.1478317213349","13.1478317213349","77.5696262524287","Singanayakanahalli"
"2215","77.571298806","13.1299257651","13.1299257651","77.571298806","Nagenahalli_Gate"
"2216","77.5803635004923","13.1097608176556","13.1097608176556","77.5803635004923","Puttenahalli_Yelhanka"
"2217","77.5767331291","13.0991741549","13.0991741549","77.5767331291","Dairy_Circle_Yalahanka_New_Town"
"2218","77.5631636600057","13.0977346757677","13.0977346757677","77.5631636600057","Thirumala_Daba"
"2219","77.5594554283","13.0924006552","13.0924006552","77.5594554283","Betta_Halli_Layout"
"2220","77.5555106251699","13.0862097015768","13.0862097015768","77.5555106251699","Jelly_Machine_Yalahanka"
"2221","77.5484313816","13.0817630142","13.0817630142","77.5484313816","MS_Palya"
"2222","77.5445883816951","13.069327892592","13.069327892592","77.5445883816951","Jalahalli_East"
"2223","77.5410291535711","13.0547434476803","13.0547434476803","77.5410291535711","Fathima_Church_Gangamma_Circle"
"2224","77.517289","13.049268","13.049268","77.517289","Selection_Corner_Mallasandra"
"2225","77.511756","13.053472","13.053472","77.511756","Mallasandra_Health_Center"
"2226","77.5060734060558","13.0711729396364","13.0711729396364","77.5060734060558","Geleyara_Balaga"
"2227","77.4724288099","13.0757940933","13.0757940933","77.4724288099","Kudhurgere_Madhanayakanahalli"
"2228","77.4760638736","13.0682705808","13.0682705808","77.4760638736","Kudhurgere_colony_Madhanayakanahalli"
"2229","77.475468","13.092521","13.092521","77.475468","Sashiveghatta"
"2230","77.4882508600536","13.0759675339033","13.0759675339033","77.4882508600536","Thammenahalli_Palya"
"2231","77.4909272217463","13.1355869178826","13.1355869178826","77.4909272217463","T_B_Hesaraghatta"
"2232","77.4927330422117","13.1389050538593","13.1389050538593","77.4927330422117","TB_gate"
"2233","77.4966599884859","13.1490795434288","13.1490795434288","77.4966599884859","siemens_bank"
"2234","77.4983050549853","13.1561412805377","13.1561412805377","77.4983050549853","Work_shop"
"2235","77.5026609221092","13.171800592242","13.171800592242","77.5026609221092","Koli_Farm_Hesarugatta_Road"
"2236","77.5074777726032","13.1885850934043","13.1885850934043","77.5074777726032","KMF"
"2237","77.5017555737029","13.1935946402191","13.1935946402191","77.5017555737029","Govt_Hospitals"
"2238","77.491779921821","13.200103527312","13.200103527312","77.491779921821","Karlapura_Gate"
"2239","77.4917610276239","13.2066767133264","13.2066767133264","77.4917610276239","Karlapura"
"2240","77.4957534671","13.2126581669","13.2126581669","77.4957534671","Karlapura_Palya"
"2241","77.5501099093526","13.1700770450282","13.1700770450282","77.5501099093526","Itagalapura_Cross"
"2242","77.5404065252152","13.1739868054051","13.1739868054051","77.5404065252152","Cable_Factory_Kakolu_Road"
"2243","77.5301509203401","13.1725887016964","13.1725887016964","77.5301509203401","Dibbur_Cross"
"2244","77.5253723857576","13.1736239761499","13.1736239761499","77.5253723857576","Seetakepanahalli_Gate"
"2245","77.5216519553","13.1709494814","13.1709494814","77.5216519553","Seetha_Kempanahalli_CROSS"
"2246","77.5216843114102","13.1649906217036","13.1649906217036","77.5216843114102","Koluvarayanahalli"
"2247","77.523929385406","13.1580877956639","13.1580877956639","77.523929385406","Linganahalli"
"2248","77.5023161281348","13.1429567465952","13.1429567465952","77.5023161281348","Muthkur_Hesaraghatta"
"2249","77.5023724503974","13.1429847882703","13.1429847882703","77.5023724503974","Muthkur_Cross_Hesaraghatta"
"2250","77.4944154925571","13.1375332684483","13.1375332684483","77.4944154925571","Ivara_Kondapura"
"2251","77.4911746310909","13.1355075174449","13.1355075174449","77.4911746310909","TB_Stop_Tumkur_Road"
"2252","77.4844427333419","13.1303755010584","13.1303755010584","77.4844427333419","Hesaraghatta_T_B_Cross"
"2253","77.48280745","13.1157687306","13.1157687306","77.48280745","Hurali_Chikkana_Halli"
"2254","77.4888659663202","13.0934768863987","13.0934768863987","77.4888659663202","Soladevana_Halli_"
"2255","77.4951502027216","13.0878252260298","13.0878252260298","77.4951502027216","Dwarka_Nagar"
"2256","77.5207546726","13.0138711073","13.0138711073","77.5207546726","Laggere"
"2257","77.5203619526771","13.0163802885483","13.0163802885483","77.5203619526771","Parvathi_Nagar"
"2258","77.5023082907734","13.1431455277517","13.1431455277517","77.5023082907734","Matkuru_Cross"
"2259","77.51882","13.01967","13.01967","77.51882","Rajani_Farm"
"2260","77.49679","13.01002","13.01002","77.49679","Balaji_Nagara"
"2261","77.51754","13.00677","13.00677","77.51754","Indira_Priyadarshini_Nagara"
"2262","77.51732","12.99983","12.99983","77.51732","Annapurna_Nagara"
"2263","77.4528247118","13.1762633566","13.1762633566","77.4528247118","Bandaiahana_Palya"
"2264","77.439741483","13.2064273953","13.2064273953","77.439741483","Kanasawadi_Madhure_Temple"
"2265","77.4808316678","13.1623775605","13.1623775605","77.4808316678","Hesaraghatta_Indo_Danish_Farm"
"2266","77.489479940585","13.1786110926229","13.1786110926229","77.489479940585","Central_Seed_Production_Farm"
"2267","77.4845083096549","13.1930714188062","13.1930714188062","77.4845083096549","Byatha"
"2268","77.4756928906","13.1257786509","13.1257786509","77.4756928906","Bili_Jaji"
"2269","77.4745675810337","13.1146220611513","13.1146220611513","77.4745675810337","Thore_Nagasandra"
"2270","77.4533963791861","13.1380588066098","13.1380588066098","77.4533963791861","Basavana_Devastana"
"2271","77.4173324648","13.1464325823","13.1464325823","77.4173324648","Railway_Gollahalli"
"2272","77.4412884404745","13.1754487141001","13.1754487141001","77.4412884404745","Doddakukkanahalli_Cross"
"2273","77.4359401222","13.17165046","13.17165046","77.4359401222","Shastri_Palya"
"2274","77.4343619202322","13.1777998622093","13.1777998622093","77.4343619202322","Kallodu"
"2275","77.4511957381787","13.1447958151554","13.1447958151554","77.4511957381787","BGS_college"
"2276","77.455449421","13.2157791685","13.2157791685","77.455449421","Mallohalli_Cross"
"2277","77.4479642244305","13.2429971404638","13.2429971404638","77.4479642244305","Muppadighatta"
"2278","77.451091631298","13.2306960933865","13.2306960933865","77.451091631298","Mallohalli"
"2279","77.4426329043","13.2591630612","13.2591630612","77.4426329043","Hadripura"
"2280","77.4729915705046","13.1541830568659","13.1541830568659","77.4729915705046","Nrutya_Grama"
"2281","77.480861","13.16242","13.16242","77.480861","Indo_Danish_Forma"
"2282","77.489082064722","13.1982588744661","13.1982588744661","77.489082064722","Kamakshipalya_"
"2283","77.5003796071","13.1977631059","13.1977631059","77.5003796071","Sonne_Halli"
"2284","77.5082205422","13.2007527631","13.2007527631","77.5082205422","Channasandra_Haniyur"
"2285","77.5144618445985","13.2131368215635","13.2131368215635","77.5144618445985","Haniyur"
"2286","77.51986","13.22734","13.22734","77.51986","Gowdahalli"
"2287","77.521112","13.247924","13.247924","77.521112","Bairasandra"
"2288","77.5092637314208","13.2736960996244","13.2736960996244","77.5092637314208","Aralu_Mallige"
"2289","77.52145360223","13.27754060889","13.27754060889","77.52145360223","Alahalli"
"2290","77.5423555417489","13.293238866533","13.293238866533","77.5423555417489","Doddaballapura"
"2291","77.4786786208103","13.1379378445559","13.1379378445559","77.4786786208103","Hesaraghatta"
"2292","77.5424785630873","13.1705531321207","13.1705531321207","77.5424785630873","Itagalapura_"
"2293","77.5388001618585","13.1830780129064","13.1830780129064","77.5388001618585","Chokkanahalli_Dibbur"
"2294","77.538051252254","13.20022176338","13.20022176338","77.538051252254","Arakere"
"2295","77.5628699942264","13.1950137800688","13.1950137800688","77.5628699942264","Shriramanahalli_Gate"
"2296","77.5589394356581","13.2044405638164","13.2044405638164","77.5589394356581","Suradenapura_Gate"
"2297","77.5652770018093","13.2226306553853","13.2226306553853","77.5652770018093","Aradeshanahalli"
"2298","77.7151882555","13.099645637","13.099645637","77.7151882555","Marasandra_Circle"
"2299","77.550118032206","13.2312176796257","13.2312176796257","77.550118032206","Govt_High_School_Marasandra"
"2300","77.5509173213514","13.2366938514593","13.2366938514593","77.5509173213514","Hosahudya_Doddaballapura"
"2301","77.5524347224599","13.2462501500679","13.2462501500679","77.5524347224599","Factory_Circle"
"2302","77.5537620070881","13.2517748205349","13.2517748205349","77.5537620070881","Railway_Gate_Doddaballapura"
"2303","77.55274405832","13.257574150304","13.257574150304","77.55274405832","Bank_Circle_Doddaballapura"
"2304","77.5526249710349","13.2618796258917","13.2618796258917","77.5526249710349","Bashatta_Halli"
"2305","77.5521083549","13.2690862287","13.2690862287","77.5521083549","Navodaya_Doddaballapura"
"2306","77.5515204660337","13.2802874709067","13.2802874709067","77.5515204660337","Railway_Station_Doddaballapura"
"2307","77.5476100389","13.2823612355","13.2823612355","77.5476100389","KASBAH"
"2308","77.5438453591937","13.2875002082697","13.2875002082697","77.5438453591937","Rangappa_Circle_Doddaballapura"
"2309","77.45585","13.129254","13.129254","77.45585","Agrahara_Gate"
"2310","77.462427","13.130362","13.130362","77.462427","Hosahalli_Palya"
"2311","77.4974005111","13.1256720331","13.1256720331","77.4974005111","Thammarasanahalli"
"2312","77.4902761448","13.1066399999","13.1066399999","77.4902761448","Kumbarahalli_Cross"
"2313","77.4916469547333","13.1091912079738","13.1091912079738","77.4916469547333","Shabari_Nagara"
"2314","77.5010113595776","13.1143063290257","13.1143063290257","77.5010113595776","Shiluvepura"
"2315","77.505046","13.109179","13.109179","77.505046","Kasghattapura"
"2316","77.5148985246579","13.1147274888342","13.1147274888342","77.5148985246579","Raghavendra_Dhama"
"2317","77.5166478452431","13.1038588152216","13.1038588152216","77.5166478452431","Kalathammanahalli"
"2318","77.4573060765157","13.1081353997954","13.1081353997954","77.4573060765157","MATTHAHALLI"
"2319","77.449968","13.107847","13.107847","77.449968","Basappa_Layout"
"2320","77.4524813197611","13.0731632803636","13.0731632803636","77.4524813197611","Nisarga_Layout"
"2321","77.4311043301896","13.1241109092888","13.1241109092888","77.4311043301896","Huskur_Village"
"2322","77.4231961127977","13.1205518990171","13.1205518990171","77.4231961127977","Huskur_Cross"
"2323","77.4316790234142","13.1142241984962","13.1142241984962","77.4316790234142","Chikka_Veerana_Palya"
"2324","77.4382626457829","13.1114919294824","13.1114919294824","77.4382626457829","Pillahalli_Cross"
"2325","77.4438402815429","13.1103774669508","13.1103774669508","77.4438402815429","Mathahalli_cross"
